Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault_TestSuite,Firefox 68.0,,,2019-11-01 08:06:50,2019-11-01 08:27:25,20m - 35.556s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_SaleScreen_On_Clicking_RunASale_Retail,Firefox 68.0,,,2019-11-01 08:06:52,2019-11-01 08:08:20,1m - 27.477s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 68.0,,,2019-11-01 08:06:56,2019-11-01 08:06:56,0.146s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:06:59,2019-11-01 08:07:20,21.062s,PASSED
"pages.Login.login(uName, password)",Firefox 68.0,,,2019-11-01 08:07:20,2019-11-01 08:07:27,7.157s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-11-01 08:07:27,2019-11-01 08:07:32,4.857s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-11-01 08:07:32,2019-11-01 08:07:39,7.335s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Firefox 68.0,,,2019-11-01 08:07:39,2019-11-01 08:07:43,3.816s,PASSED
"focus(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""))",Firefox 68.0,,,2019-11-01 08:07:43,2019-11-01 08:07:49,6.580s,PASSED
"utilities.SafeActions.javascriptclick(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), PageLoadTime)",Firefox 68.0,,,2019-11-01 08:07:49,2019-11-01 08:07:50,0.276s,PASSED
delay(2),Firefox 68.0,,,2019-11-01 08:07:50,2019-11-01 08:07:52,2.005s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/tab_FirstPayVault""), ""Click on FistPayVault tab"", [delayForElement])",Firefox 68.0,,,2019-11-01 08:07:52,2019-11-01 08:07:53,1.634s,PASSED
"utilities.SafeActions.safeClickWithoutScroll(findTestObject(""Pages/FirstPayVault/button_CreateVault""), ""Click on CreateVault button"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:07:53,2019-11-01 08:07:55,1.398s,PASSED
"scrollToElement(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), PageLoadTime)",Firefox 68.0,,,2019-11-01 08:07:55,2019-11-01 08:07:55,0.130s,PASSED
vaultReference = utilities.SafeActions.timeWithMilliSeconds(),Firefox 68.0,,,2019-11-01 08:07:55,2019-11-01 08:07:55,0.020s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_VaultReferenceNumber""), vaultReference, ""Entering Vault Reference Number"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:07:55,2019-11-01 08:07:56,1.413s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_CreditCardNumber""), visaCardNumber, ""Entering Card Number"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:07:56,2019-11-01 08:07:58,1.376s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationMonth""), cardMonth, ""Expiration Month"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:07:58,2019-11-01 08:07:59,1.552s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/FirstPayVault/dropDown_ExpirationYear""), cardYear, ""year"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:07:59,2019-11-01 08:08:02,2.716s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/FirstPayVault/input_ContactName""), contactName, ""Enter Contact Name"", [PageLoadTime])",Firefox 68.0,,,2019-11-01 08:08:02,2019-11-01 08:08:04,1.655s,PASSED
