Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault_TestSuite,,,,2019-11-01 07:58:02,2019-11-01 07:58:34,32.019s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_SaleScreen_On_Clicking_RunASale_Retail,,,,2019-11-01 07:58:03,2019-11-01 07:58:08,4.654s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:05,2019-11-01 07:58:05,0.234s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:07,2019-11-01 07:58:07,0.318s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:07,2019-11-01 07:58:08,1.101s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:08,2019-11-01 07:58:08,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_TransactionCompleteScreen_on_Run_Sale_WithThis_Vault_Retail,,,,2019-11-01 07:58:08,2019-11-01 07:58:12,3.392s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:09,2019-11-01 07:58:09,0.003s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:09,2019-11-01 07:58:09,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:11,2019-11-01 07:58:12,0.054s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:12,2019-11-01 07:58:12,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Validate_CreatedVault_Presence_By_SearchVault_Retail,,,,2019-11-01 07:58:12,2019-11-01 07:58:15,3.092s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:12,2019-11-01 07:58:12,0.007s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:13,2019-11-01 07:58:13,0.004s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:13,2019-11-01 07:58:15,1.928s,ERROR
