Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale_TestSuite,Firefox 70.0,,,2019-11-04 06:57:26,2019-11-04 07:06:23,8m - 56.924s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_ECommerce_No_AdditionalPrompting,Firefox 70.0,,,2019-11-04 06:57:28,2019-11-04 06:59:27,1m - 59.380s,ERROR
Start listener action : sampleBeforeTestCase,Firefox 70.0,,,2019-11-04 06:57:29,2019-11-04 06:57:29,0.159s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 70.0,,,2019-11-04 06:57:31,2019-11-04 06:58:32,1m - 1.624s,PASSED
"pages.Login.login(uName, password)",Firefox 70.0,,,2019-11-04 06:58:32,2019-11-04 06:58:39,6.904s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-11-04 06:58:39,2019-11-04 06:58:44,4.676s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-11-04 06:58:44,2019-11-04 06:59:27,42.817s,FAILED
Start listener action : sampleAfterTestCase,Firefox 70.0,,,2019-11-04 06:59:27,2019-11-04 06:59:27,0.253s,ERROR
Start listener action : sampleAfterTestCase,Firefox 70.0,,,2019-11-04 06:59:27,2019-11-04 06:59:27,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Moto_No_AdditionalPrompting,Firefox 70.0,,,2019-11-04 06:59:27,2019-11-04 06:59:30,2.608s,FAILED
Start listener action : sampleBeforeTestCase,Firefox 70.0,,,2019-11-04 06:59:27,2019-11-04 06:59:27,0.008s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Firefox 70.0,,,2019-11-04 06:59:28,2019-11-04 06:59:28,0.115s,FAILED
"pages.Login.login(uName, password)",Firefox 70.0,,,2019-11-04 06:59:28,2019-11-04 06:59:29,0.727s,ERROR
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Firefox 70.0,,,2019-11-04 06:59:29,2019-11-04 06:59:30,0.622s,FAILED
Start listener action : sampleAfterTestCase,Firefox 70.0,,,2019-11-04 06:59:30,2019-11-04 06:59:30,0.018s,PASSED
Start listener action : sampleAfterTestCase,Firefox 70.0,,,2019-11-04 06:59:30,2019-11-04 06:59:30,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,Firefox 70.0,,,2019-11-04 06:59:30,2019-11-04 07:00:50,1m - 20.815s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 70.0,,,2019-11-04 06:59:30,2019-11-04 06:59:30,0.006s,PASSED
"utilities.SafeActions.openBrowser(URL, [delayForElement])",Firefox 70.0,,,2019-11-04 06:59:31,2019-11-04 06:59:41,10.738s,PASSED
