Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale_TestSuite,,,,2019-11-01 07:58:28,2019-11-01 07:58:57,28.805s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_ECommerce_No_AdditionalPrompting,,,,2019-11-01 07:58:29,2019-11-01 07:58:36,7.070s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:30,2019-11-01 07:58:30,0.000s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:30,2019-11-01 07:58:30,0.047s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:30,2019-11-01 07:58:36,6.068s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:36,2019-11-01 07:58:36,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Moto_No_AdditionalPrompting,,,,2019-11-01 07:58:36,2019-11-01 07:58:40,3.521s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:37,2019-11-01 07:58:37,0.319s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.281s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_No_AdditionalPrompting,,,,2019-11-01 07:58:40,2019-11-01 07:58:44,4.498s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:42,2019-11-01 07:58:42,0.004s,PASSED
"utilities.SafeActions.openBrowser(URL, [delayForElement])",,,,2019-11-01 07:58:44,2019-11-01 07:58:44,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:44,2019-11-01 07:58:44,0.696s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:44,2019-11-01 07:58:44,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_RecurringPayment,,,,2019-11-01 07:58:44,2019-11-01 07:58:49,4.993s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:46,2019-11-01 07:58:46,0.005s,PASSED
"utilities.SafeActions.openBrowser(URL, [delayForElement])",,,,2019-11-01 07:58:49,2019-11-01 07:58:49,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:49,2019-11-01 07:58:49,0.648s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:49,2019-11-01 07:58:49,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_SaveToVault,,,,2019-11-01 07:58:49,2019-11-01 07:58:54,4.904s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:51,2019-11-01 07:58:51,0.008s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:54,2019-11-01 07:58:54,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:54,2019-11-01 07:58:54,0.352s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:54,2019-11-01 07:58:54,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_Retail_SetAsFuturePayment,,,,2019-11-01 07:58:54,2019-11-01 07:58:57,2.660s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:56,2019-11-01 07:58:56,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [delayForElement])",,,,2019-11-01 07:58:57,2019-11-01 07:58:57,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:57,2019-11-01 07:58:57,0.086s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:57,2019-11-01 07:58:57,0.001s,PASSED
