Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault_TestSuite,,,,2019-11-01 08:02:15,2019-11-01 08:02:51,35.810s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_SaleScreen_On_Clicking_RunASale_Retail,,,,2019-11-01 08:02:16,2019-11-01 08:02:19,2.938s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 08:02:17,2019-11-01 08:02:17,0.016s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 08:02:18,2019-11-01 08:02:18,0.289s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:18,2019-11-01 08:02:19,0.969s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:19,2019-11-01 08:02:19,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_TransactionCompleteScreen_on_Run_Sale_WithThis_Vault_Retail,,,,2019-11-01 08:02:19,2019-11-01 08:02:24,5.005s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 08:02:19,2019-11-01 08:02:19,0.016s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 08:02:20,2019-11-01 08:02:20,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:24,2019-11-01 08:02:24,0.059s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:24,2019-11-01 08:02:24,0.002s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Validate_CreatedVault_Presence_By_SearchVault_Retail,,,,2019-11-01 08:02:24,2019-11-01 08:02:27,2.451s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 08:02:25,2019-11-01 08:02:25,0.171s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 08:02:26,2019-11-01 08:02:26,0.127s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:26,2019-11-01 08:02:27,0.031s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 08:02:27,2019-11-01 08:02:27,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_UpdateCardMonth_By_Clicking_Edit_On_SearchedVault,,,,2019-11-01 08:02:27,2019-11-01 08:02:33,6.807s,ERROR
