Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sale_TestSuite,Chrome 76.0.3809.100,,,2019-11-01 09:04:47,2019-11-01 09:13:38,8m - 51.036s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/Sale/VPOS_Sale_Transaction_ECommerce_No_AdditionalPrompting,Chrome 76.0.3809.100,,,2019-11-01 09:04:49,2019-11-01 09:06:26,1m - 36.830s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-11-01 09:04:51,2019-11-01 09:04:51,0.065s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:04:51,2019-11-01 09:05:10,19.161s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-11-01 09:05:10,2019-11-01 09:05:23,12.947s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-11-01 09:05:23,2019-11-01 09:05:36,13.009s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_FirstView""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-11-01 09:05:36,2019-11-01 09:05:43,6.411s,PASSED
"switchToWindowTitle(""Transcenter - VPOS"")",Chrome 76.0.3809.100,,,2019-11-01 09:05:43,2019-11-01 09:05:48,5.138s,PASSED
delay(delayForElement),Chrome 76.0.3809.100,,,2019-11-01 09:05:48,2019-11-01 09:05:54,6.015s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Manually Keyed"", delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-11-01 09:05:54,2019-11-01 09:05:54,0.317s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_Amount""), PageLoadTime)",Chrome 76.0.3809.100,Scroll down to Element inputAmount,,2019-11-01 09:05:54,2019-11-01 09:05:54,0.261s,PASSED
"utilities.SafeActions.safeTypeUsingJavascript(findTestObject(""Pages/Sale/input_Amount""), amount)",Chrome 76.0.3809.100,,,2019-11-01 09:05:54,2019-11-01 09:05:55,0.177s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-11-01 09:05:55,2019-11-01 09:05:57,2.003s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Amount""), amount, ""Amount field"", [delayForElement])",Chrome 76.0.3809.100,,,2019-11-01 09:05:57,2019-11-01 09:05:58,1.789s,PASSED
"total_Amount = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/total_Amount""), PageLoadTime)",Chrome 76.0.3809.100,,,2019-11-01 09:05:58,2019-11-01 09:05:59,0.763s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), PageLoadTime)",Chrome 76.0.3809.100,,,2019-11-01 09:05:59,2019-11-01 09:06:00,0.398s,PASSED
"pages.Sale.verifyIfEntryModeIsChecked(""Sale"", ""Card Not Present"", delayBetweenTestSteps)",Chrome 76.0.3809.100,,,2019-11-01 09:06:00,2019-11-01 09:06:00,0.227s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CardNumber""), visaCardNumber, ""Entering Card Number"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:00,2019-11-01 09:06:02,1.885s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationMonth""), cardMonth, ""Enter Expiration Month"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:02,2019-11-01 09:06:03,1.675s,PASSED
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_ExpirationYear""), cardYear, ""Enter Expiration Year"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:03,2019-11-01 09:06:05,1.250s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/input_CustomerName""), PageLoadTime)",Chrome 76.0.3809.100,,,2019-11-01 09:06:05,2019-11-01 09:06:05,0.124s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_CustomerName""), customerName, ""Enter Customer Name"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:05,2019-11-01 09:06:06,1.443s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_Address""), address, ""Enter Address"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:06,2019-11-01 09:06:08,1.463s,PASSED
"utilities.SafeActions.safeType(findTestObject(""Pages/Sale/input_PostalCode""), postalCode, ""Enter Postal Code"", [PageLoadTime])",Chrome 76.0.3809.100,,,2019-11-01 09:06:08,2019-11-01 09:06:12,3.961s,PASSED
"scrollToElement(findTestObject(""Pages/Sale/invoiceNumber""), PageLoadTime)",Chrome 76.0.3809.100,,,2019-11-01 09:06:12,2019-11-01 09:06:12,0.172s,PASSED
"invoiceNumber = utilities.SafeActions.safeGetText(findTestObject(""Pages/Sale/invoiceNumber""), PageLoadTime)",Chrome 76.0.3809.100,,,2019-11-01 09:06:12,2019-11-01 09:06:13,0.850s,PASSED
