Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1stPayVault_TestSuite,,,,2019-11-01 07:58:03,2019-11-01 07:59:01,57.824s,INCOMPLETE
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_SaleScreen_On_Clicking_RunASale_Retail,,,,2019-11-01 07:58:07,2019-11-01 07:58:09,2.626s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:07,2019-11-01 07:58:07,0.010s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:08,2019-11-01 07:58:08,0.066s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:08,2019-11-01 07:58:09,1.120s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:09,2019-11-01 07:58:09,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Verify_TransactionCompleteScreen_on_Run_Sale_WithThis_Vault_Retail,,,,2019-11-01 07:58:09,2019-11-01 07:58:13,3.733s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:10,2019-11-01 07:58:10,0.000s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:10,2019-11-01 07:58:10,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:11,2019-11-01 07:58:13,1.539s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:13,2019-11-01 07:58:13,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Validate_CreatedVault_Presence_By_SearchVault_Retail,,,,2019-11-01 07:58:13,2019-11-01 07:58:19,5.564s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:13,2019-11-01 07:58:13,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:14,2019-11-01 07:58:14,0.003s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:19,2019-11-01 07:58:19,0.053s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:19,2019-11-01 07:58:19,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_UpdateCardMonth_By_Clicking_Edit_On_SearchedVault,,,,2019-11-01 07:58:19,2019-11-01 07:58:21,2.151s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:19,2019-11-01 07:58:19,0.006s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:20,2019-11-01 07:58:20,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.015s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_DeleteVault_By_Clicking_Delete_on_SearchedVault_Retail,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.679s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.031s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:21,2019-11-01 07:58:21,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_SetRecurringPayment_By_Clicking_MakePayment_On_SearchedVault,,,,2019-11-01 07:58:21,2019-11-01 07:58:40,18.219s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:37,2019-11-01 07:58:37,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.019s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:40,2019-11-01 07:58:40,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_SetFuturePayment_By_Clicking_MakePayment_On_SearchedVault_Retail,,,,2019-11-01 07:58:40,2019-11-01 07:58:46,6.268s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:43,2019-11-01 07:58:43,0.011s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:46,2019-11-01 07:58:46,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:46,2019-11-01 07:58:46,0.021s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:46,2019-11-01 07:58:46,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Search_Vault_By_Date_Retail,,,,2019-11-01 07:58:46,2019-11-01 07:58:50,4.111s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:47,2019-11-01 07:58:47,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:50,2019-11-01 07:58:50,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:50,2019-11-01 07:58:50,0.486s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:50,2019-11-01 07:58:50,0.001s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Search_Vault_By_CardNumber_Retail,,,,2019-11-01 07:58:50,2019-11-01 07:58:55,5.316s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:51,2019-11-01 07:58:51,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:54,2019-11-01 07:58:54,0.003s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:55,2019-11-01 07:58:55,0.052s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:55,2019-11-01 07:58:55,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Search_Vault_By_VaultReferenceNumber_Retail,,,,2019-11-01 07:58:55,2019-11-01 07:58:58,2.262s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:56,2019-11-01 07:58:56,0.005s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:58:57,2019-11-01 07:58:57,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:57,2019-11-01 07:58:58,0.243s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:58:58,2019-11-01 07:58:58,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/VPOS_1stPayVault_Create_Vault_Retail,,,,2019-11-01 07:58:58,2019-11-01 07:59:01,3.166s,ERROR
Start listener action : sampleBeforeTestCase,,,,2019-11-01 07:58:59,2019-11-01 07:58:59,0.002s,PASSED
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",,,,2019-11-01 07:59:01,2019-11-01 07:59:01,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:59:01,2019-11-01 07:59:01,0.047s,ERROR
Start listener action : sampleAfterTestCase,,,,2019-11-01 07:59:01,2019-11-01 07:59:01,0.000s,PASSED
